"[52.1343369, 4.6561357]",Alphen aan den Rijn. Netherlands,2019-12-04 17:07:13,André Verzaal,b'RT @ABC: Trump impeachment case enters historic next phase in House Judiciary Committee. https://t.co/10LGzJLfr8'
"[27.7567667, -81.4639835]",Florida,2019-12-04 17:07:13,Patti Coppersmith,"b""@crymeariver6666 Isn't he the yokel that Trump wanted the Governor of Georgia to appoint as a Senator?"""
"[38.8948932, -77.0365529]","Washington, USA",2019-12-04 17:07:13,Mary Fieser,"b""RT @GOPLeader: Democrats still don't get it\xe2\x80\x94they are pushing ahead with impeachment based on opinions from liberal law professors from coas\xe2\x80\xa6"""
"[6.158962, 8.614278]",GHANA || NIGERIA,2019-12-04 17:07:13,Emmanuel Offei,"b'RT @Doks_Art: This is my second portrait of President Trump. This time I really want him to see it. All done in ballpoint, took up to 70hou\xe2\x80\xa6'"
"[8.3886801, -13.1226076]",Western New York,2019-12-04 17:07:13,All Things Jennifer,"b'RT @girlsreallyrule: Prof. Pamela Karlan: ""The Constitution of the U.S. does not care whether the next president of the U.S. is Donald J. T\xe2\x80\xa6'"
"[39.7837304, -100.4458825]",United States,2019-12-04 17:07:13,Unbridled Spirit ⭐⭐⭐,b'RT @thebradfordfile: Sample US Foreign Aid 2000-16:\n\nNigeria: $6.2 billion\n\nEthiopia: $11.7 billion\n\nJordan: $15.9 billion\n\nEgypt: $33.3 bi\xe2\x80\xa6'
"[40.2253569, -82.6881395]","Ohio, USA",2019-12-04 17:07:13,Handsome Badger,b'RT @FiveRights: .@Judgenap\nYou want to impeach Trump for not complying with a coup attempt?\nlol\nTDS has transformed you into a reprehensibl\xe2\x80\xa6'
"[39.7837304, -100.4458825]",USA,2019-12-04 17:07:13,Lisa,b'RT @TheOfficerTatum: These Democrats are put of control!!\n\nThey hold a hearing with 4 professors\n\nThey only question 3 that blatantly hate\xe2\x80\xa6'
"[43.7785272, -79.6731621]",On website. ,2019-12-04 17:07:13,JohnWood2011🤗,"b""RT @Malowski3: @billzinga @snarwani @StephenKalil &gt; Obama can't be president again.\n\nGenuine shame.\n\nThe above article just highlights what\xe2\x80\xa6"""
"[27.7101596, -82.7366658]",St Pete Fl,2019-12-04 17:07:13,MyDogSaysYoureADick.,b'RT @johncuccio3: bring it on A-Holes\nYou wish to perform a Coup?  This is gonna cost you big time for people are on to your bullshit\n\n63 mi\xe2\x80\xa6'
"[38.8948932, -77.0365529]","Washington, D.C.",2019-12-04 17:07:13,Baby Yoda Stan Account,"b'RT @ABC: Stanford Law School\'s Pamela Karlan: ""That\'s not politics as usual \xe2\x80\x94 at least not in the United States or not in any mature democr\xe2\x80\xa6'"
"[39.7392364, -104.9848623]","Denver, The CO",2019-12-04 17:07:13,DBtv,b'RT @funder: Just Trump asking for an investigation is an impeachable act.'
"[41.7962409, -71.5992372]",RI,2019-12-04 17:07:12,Tim Brown,"b'RT @HeidiNBC: All 4 const. law experts, even Turley, agree impeachment does NOT require a ""statutory crime.""\n\nEisen also cites Turley\'s rec\xe2\x80\xa6'"
"[40.0757384, -74.4041622]","New Jersey, USA",2019-12-04 17:07:12,Jazzey1,"b'RT @TheRickWilson: If Putin wanted to design a human wrecking ball to destroy NATO in a lab, he would design Donald Trump.\n\nOh. Wait. He ki\xe2\x80\xa6'"
"[39.0840054, -77.1527573]",Rockville Maryland ,2019-12-04 17:07:12,david h. sandler,b'RT @JackPosobiec: BREAKING: Professor Turley just testified there is a lack of evidence to impeach Trump and instead an abundance of anger\xe2\x80\xa6'
"[43.4849133, -71.6553992]","New Hampshire, USA",2019-12-04 17:07:12,magabob #MAGAveteren #KAG,b'RT @pushforward40: RETWEET PLEASE!\nI want to caution call Trump supporters and Anons to be careful who you follow! Something is coming soon\xe2\x80\xa6'
"[40.0757384, -74.4041622]","New Jersey, USA",2019-12-04 17:07:12,Patty Georgia,b'RT @HillaryClinton: Every American should read the evidence for themselves in the House\xe2\x80\x99s impeachment inquiry report.\n\nIt catalogues \xe2\x80\x9ca mon\xe2\x80\xa6'
"[40.2253569, -82.6881395]",ohio,2019-12-04 17:07:12,hillalexanderp- Still Pissed...,b'RT @tomandsus33: Roger Stone Becomes 6th Trump Associate Convicted Under Mueller Probe https://t.co/yqciVhxAdP'
"[40.6501038, -73.9495823]","Brooklyn, NY",2019-12-04 17:07:12,shaivon Cherry,b'RT @travisakers: President Trump has canceled his afternoon NATO press conference and is leaving the summit early after a video emerged of\xe2\x80\xa6'
"[39.7837304, -100.4458825]",USA,2019-12-04 17:07:12,🇺🇸TJ🇺🇸,b'RT @BuckSexton: These impeachment \xe2\x80\x9cexperts\xe2\x80\x9d are actually saying that Trump committed treason with a phone call that was not illegal and res\xe2\x80\xa6'
"[40.0796606, -89.4337288]","Illinois, USA",2019-12-04 17:07:12,JIM🅱🅾,b'RT @ScottMGreer: Shocked a Harvard law professor would support Trump\xe2\x80\x99s impeachment. \n\nTime to hand over power to them https://t.co/ArTOU9tc\xe2\x80\xa6'
"[39.7837304, -100.4458825]",United States,2019-12-04 17:07:12,LOWer IQ MAXINE,"b'RT @RepMarkWalker: Meet Noah Feldman, House Democrats first partisan witness.\n\nLook at the date of this tweet. He has been trying to get @r\xe2\x80\xa6'"
"[43.9792797, -120.737257]","Oregon, USA",2019-12-04 17:07:12,Jennifer Marie,"b'RT @kylegriffin1: Prof. Pamela Karlan: ""The Constitution of the U.S. does not care whether the next president of the U.S. is Donald J. Trum\xe2\x80\xa6'"
"[36.8529841, -75.9774183]","Virginia Beach, VA",2019-12-04 17:07:12,Syn,"b'RT @AdamBaldwin: The only reason they\xe2\x80\x99re attempting this is not removal from office, but to punish him for winning the 2016 election and fo\xe2\x80\xa6'"
"[38.6772691, -87.5286325]","Vincennes, IN",2019-12-04 17:07:12,Dave millsap,b'RT @RaheemKassam: Norm Eisen (Dem Counsel) claims Trump \xe2\x80\x9casked for a favor\xe2\x80\x9d related to the Bidens.\n\nHe didn\xe2\x80\x99t. \n\nHe was asking about 2016 e\xe2\x80\xa6'
"[41.8755616, -87.6244212]","Chicago, Illinois",2019-12-04 17:07:12,Christine Caston,"b'RT @KlasfeldReports: Chairman Nadler notes that Clinton ""physically gave his blood"" to comply with his impeachment proceedings, but Trump w\xe2\x80\xa6'"
"[53.8217327, -61.2295532]",Newfoundland and Labrador,2019-12-04 17:07:12,Courtney Kean,b'RT @BettyBowers: The future King of England flipped off Donald J. Trump today. https://t.co/Odakp3trpN'
"[37.7792808, -122.4192363]","San Francisco, California",2019-12-04 17:07:12,Mars,"b'RT @funder: Professor Karlan just called out Doug Collins for his lies, then made it clear while staring at him that Trump abused his power\xe2\x80\xa6'"
"[51.1763227, 1.2468642]","Coldred, England",2019-12-04 17:07:12,Christine Frame,"b""RT @Channel4News: \xe2\x80\x9cWhen you\xe2\x80\x99re dealing in trade, everything is on the table. So NHS or anything else.\xe2\x80\x9d\n\n- Trump, June 2019\n\n\xe2\x80\x9cI don't even k\xe2\x80\xa6"""
"[40.2253569, -82.6881395]",Ohio,2019-12-04 17:07:12,"𝗡𝗮𝘁𝗵𝗮𝗻 𝗗𝗶𝗰𝗸𝘀𝗼𝗻, coder, songs, music, grumpy","b'RT @TalbertSwan: Trump is NOT:\n\nThe Chosen One\nGod\xe2\x80\x99s Anointed\nSent by God\nA King\nThe Second Coming\nThe Messiah\n\nHe\xe2\x80\x99s a vile, unrepentant, l\xe2\x80\xa6'"
"[34.395342, -111.7632755]","Arizona, USA",2019-12-04 17:07:12,Dick Xaivier,"b'RT @thehill: Fox News legal analyst says Trump\'s obstruction ""easiest"" impeachment offense for Democrats to target https://t.co/H06Iwmlz7M\xe2\x80\xa6'"
"[27.7567667, -81.4639835]","Florida, USA",2019-12-04 17:07:12,Taffy,"b'RT @kylegriffin1: Prof. Pamela Karlan: ""Put simply, a candidate for president should resist foreign interference in our elections, not dema\xe2\x80\xa6'"
"[40.03813, -76.3056686]","Lancaster, PA",2019-12-04 17:07:12,Nate Bomberger,"b'RT @ewarren: Donald Trump is pushing out talented diplomats, hollowing out the State Department, and appointing his own donor buddies to be\xe2\x80\xa6'"
"[61.0666922, -107.9917071]",Canada,2019-12-04 17:07:12,SHOOTERS FOR WEN NING,b'RT @kjisrosie: not sehun saying that he became scared of aging after meeting trump\xf0\x9f\x98\xad\xf0\x9f\x98\xad'
"[39.7837304, -100.4458825]",United States,2019-12-04 17:07:12,Stop the Madness!,"b'RT @PhilippeReines: Republicans: Professor Turley, you\xe2\x80\x99re our witness. We called you. Should trump should be impeached?\n\nTurley: We haven\xe2\x80\x99t\xe2\x80\xa6'"
"[31.8160381, -99.5120986]","Texas, USA",2019-12-04 17:07:12,HelenMcada,"b'RT @parscale: Meet the Three Stooges, the new impeachment \xe2\x80\x9cwitnesses\xe2\x80\x9d the Democrats are trotting out today to continue their impeachment ho\xe2\x80\xa6'"
"[46.0131505, -112.5365089]","Butte, MT",2019-12-04 17:07:12,Debbie Schultz,b'RT @deenie7940: Trump Says WaPo Misquoted AG Barr in Article Claiming He Doubts Inspector General\xe2\x80\x99s Findings https://t.co/DlBDWdokBs'
"[39.4562528, -77.9639604]","Martinsburg, WV",2019-12-04 17:07:12,CHANDRIKA,"b'RT @markknoller: After kids serenaded her with ""All I Want for Christmas is You,"" Mrs Trump presented them with ornaments from her ""Be Best\xe2\x80\xa6'"
"[40.0757384, -74.4041622]","New Jersey, USA",2019-12-04 17:07:12,Bill Guida,b'@too2_i @Marco15Trump @RepAdamSchiff Trump 2020!!\xf0\x9f\x87\xba\xf0\x9f\x87\xb8'
"[42.3602534, -71.0582912]",Boston,2019-12-04 17:07:12,Paul Delaney,b'The Two Possible Paths that #Pelosi Is Likely to Take In The Schiff Sham #Impeachment of President #Trump https://t.co/VpAGhfMTHe'
"[42.7757597, -9.0835504]",Taxes,2019-12-04 17:07:11,oconnor wilson Stocks Trader,"b'RT @CBS_Herridge: WATCH: This is WHY  @realDonaldTrump is already looking ahead to broader report on origins FBI\xe2\x80\x99s Russia probe and, latest\xe2\x80\xa6'"
"[39.0017772, -76.6874671]","Crofton, MD",2019-12-04 17:07:11,Steve Cramer,b'RT @letsberealppl2: Summary of today\xe2\x80\x99s hearings: We Dems hate Trump really really bad. He\xe2\x80\x99s all we can think about. We are consumed with ha\xe2\x80\xa6'
"[48.6358559, -1.5126096]","Mont Saint-Michel, France",2019-12-04 17:07:11,davealvord164,b'RT @EpochTimes: The Trump admin is set to announce changes to the federal #FoodStamp program that would strengthen eligibility requirements\xe2\x80\xa6'
"[39.4225192, -111.7143584]","Utah, USA",2019-12-04 17:07:11,𝕱𝖎𝖊𝖉𝖑𝖊𝖊,b'RT @thebradfordfile: Barack Obama weaponized the federal government against his enemies and spied on Trump.\n\nHillary Clinton ran a $2.5 bil\xe2\x80\xa6'
"[42.4393707, -123.3272489]","Grants Pass, OR",2019-12-04 17:07:11,🌊☮️BornAgainTreeHugger☮️🌊,"b""RT @kylegriffin1: Breaking via CNBC: A federal appeals court has ruled that Deutsche Bank and Capital One can hand over years of Trump's fi\xe2\x80\xa6"""
"[51.5073219, -0.1276474]","London, England",2019-12-04 17:07:11,EU is Our Future #FBPE 🕷🎪🇬🇧🇪🇺,b'RT @Wera_Hobhouse: Under @BorisJohnson a #nodealbrexit could easily happen. \nWe have to ask ourselves:\n\n\xf0\x9f\x91\x89How many of us can afford to gambl\xe2\x80\xa6'
"[39.7837304, -100.4458825]",United States,2019-12-04 17:07:11,Mom,"b""RT @reubing: Don't you just love it when radical leftist professors quote Ronald Reagan to get at President Trump?"""
"[40.7795455, -74.0237512]",Union City NJ,2019-12-04 17:07:11,Teel James Glenn,b'no one ever took him seriously-- that is the problem....he is a menace. https://t.co/cjJgnBwdWl'
"[37.6624312, -121.8746789]","Pleasanton, CA",2019-12-04 17:07:11,Larry Brumm,"b""RT @GOPLeader: Democrats still don't get it\xe2\x80\x94they are pushing ahead with impeachment based on opinions from liberal law professors from coas\xe2\x80\xa6"""
"[39.7837304, -100.4458825]",United States,2019-12-04 17:07:11,Howling Mad Murdock Resists🌊,b'RT @AMHotFlash: PLEASE make a phone call for the IMPEACHMENT of Donald TRUMP. Call Representative Ted Lieu at (202) 225-3976. Your voice is\xe2\x80\xa6'
"[42.5584264, -71.268947]","Billerica, MA",2019-12-04 17:07:11,Anand C. Patel,"b'RT @ShimonPro: About that -1 call that the FBI reviewed that showed up on Roger Stone\xe2\x80\x99s phone records, it was from Trump\xe2\x80\x99s home phone. Here\xe2\x80\xa6'"
"[45.6306954, -122.6744557]",Vancouver Washington,2019-12-04 17:07:11,Joey Fleming,"b""RT @RBReich: Who really benefited from Trump's tax cuts?\n \nPfizer --&gt;\nDonations to GOP: $16M\nTax cut received: $39B\n \nGE --&gt;\nDonations to G\xe2\x80\xa6"""
